wgt,female,age,educ,inc_q,emp_in,urbanicity,account_fin,account_mob,account,dig_account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,receive_agriculture,merchantpay_dig,pay_utilities,domestic_remittances,anydigpayment,fin2,fin17a,fin17c,fin19,fin20,fin22a,fin22b,fin22d,fin22e,fin22f,fin24,fin24a,fin24b,fin24c,fh1,fh2,fh2a,fin30,fin32,fin37,fin38,fin42,fin45,internet_use,con1,con24
0.978098521,2,68,1,1,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,4,2,2,2,2,2,2,2,2,2,3,0,2,2
2.301986541,1,40,1,3,2,2,1,0,1,0,0,0,1,1,4,4,0,2,3,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,1,1,1,2,2,4,0,2,2
1.886588711,2,52,2,4,1,2,1,0,1,1,1,1,4,4,4,4,1,2,2,0,1,2,1,2,2,1,1,1,1,2,4,2,1,2,1,1,2,1,2,2,2,2,4,0,1,2
0.379066553,2,65,2,5,2,1,1,0,1,1,0,1,1,4,1,4,1,2,3,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,4,0,1,2
0.183241411,1,63,1,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,1,2,2,2,2,2,2,2,2,2,4,0,2,2
1.642292539,1,23,1,2,2,1,1,0,1,0,1,1,4,4,4,4,0,4,3,0,1,1,2,2,2,2,2,2,2,1,5,1,1,1,2,2,2,2,2,2,2,2,4,1,2,1
1.064180474,1,32,2,4,2,1,1,0,1,1,1,0,1,4,4,4,0,2,3,1,1,2,2,2,2,2,1,1,2,2,5,1,2,1,2,2,2,1,1,2,2,2,4,0,1,2
1.17369671,2,55,2,3,1,1,1,0,1,0,1,1,4,4,4,4,0,4,1,1,2,1,2,1,2,2,2,2,2,1,5,2,3,2,1,2,1,2,2,2,2,2,4,0,1,2
0.929160389,1,86,1,4,2,2,1,0,1,0,0,0,4,1,4,4,0,4,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,0,2,2
0.328247398,1,38,2,3,2,2,0,0,0,0,1,1,4,4,4,4,0,2,3,0,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,4,0,1,2
1.084083808,2,46,2,3,1,2,1,0,1,1,1,0,1,4,4,4,1,4,2,1,1,2,2,2,2,2,1,2,2,2,3,1,2,1,1,2,2,2,1,2,2,2,4,1,1,1
1.031612423,1,37,2,3,2,1,1,0,1,0,0,0,4,1,4,4,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,1,2,1,2,2,4,1,1,1
0.760728877,2,70,2,5,1,1,1,0,1,0,1,0,2,4,4,2,0,4,3,0,2,2,2,2,2,2,2,2,2,1,3,1,3,1,2,2,2,2,1,2,2,1,4,0,2,2
0.183241411,1,17,2,3,1,1,1,0,1,0,0,0,4,4,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,1,2,2,2,2,5,0,1,2
2.443557689,1,18,2,4,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,8,1,2,1
0.669998557,2,70,2,3,1,1,0,0,0,0,0,1,4,3,4,4,0,2,3,0,2,1,1,2,2,2,2,2,2,2,7,,5,2,2,2,2,1,2,1,2,2,7,0,1,2
0.462897747,2,60,1,3,1,1,1,0,1,0,1,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,4,1,2,2,2,2,2,1,1,2,2,2,2,0,1,2
1.293405496,2,61,2,3,1,1,1,0,1,1,0,0,1,4,1,4,0,4,3,1,1,2,2,2,2,2,2,2,2,2,5,1,4,2,2,2,2,2,1,2,1,2,3,0,1,2
0.183241411,1,60,1,1,2,2,1,0,1,0,0,0,4,4,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,2,7,,1,2,2,2,2,1,2,2,2,2,4,0,2,3
0.796082188,1,18,2,1,2,1,1,0,1,0,1,0,4,4,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,4,0,1,2
1.019789836,1,20,2,5,2,2,1,1,1,1,1,0,4,4,4,4,1,4,1,1,1,2,2,2,1,2,1,2,2,2,2,2,4,2,1,1,2,2,2,2,2,2,8,1,1,1
0.839400763,2,52,2,5,1,2,1,0,1,1,0,0,4,4,4,4,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1
1.03550702,1,43,2,3,2,1,1,0,1,1,1,0,4,4,4,2,0,4,3,0,1,2,2,2,2,2,1,2,2,1,6,1,3,2,2,2,2,2,2,2,2,1,5,0,2,2
1.22298191,1,43,2,1,1,1,1,0,1,0,1,1,4,1,4,1,0,2,3,1,2,1,1,1,2,2,2,2,2,2,1,1,3,1,2,2,2,1,2,1,2,1,5,0,2,2
1.428117783,2,63,2,3,1,1,1,0,1,0,0,0,4,3,4,2,0,4,2,0,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,1,1,2,2,1,2,1,5,0,1,2
0.395989908,1,75,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,8,,1,2,2,2,2,2,2,2,2,2,3,0,2,2
3.115103982,2,16,2,5,2,2,0,0,0,0,0,0,4,4,4,4,0,5,3,0,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,8,1,2,1
0.381563174,2,31,2,3,1,1,1,0,1,0,0,1,4,4,4,4,0,3,3,0,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,2,1,2,2,2,2,4,1,1,1
1.211242882,2,56,1,1,2,1,1,0,1,0,1,0,4,2,4,4,0,1,3,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,3,0,1,2
2.792376546,2,21,2,5,2,2,1,0,1,1,1,1,4,4,4,4,1,4,3,1,2,1,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,6,1,1,1
3.004656722,2,16,2,4,2,2,1,0,1,0,0,0,4,4,4,4,0,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,1,2,2,2,2,3,1,2,1
0.620117624,1,74,1,1,2,2,1,0,1,0,0,0,4,2,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,3,0,1,2
1.435903965,2,48,1,4,1,2,1,0,1,0,1,0,2,4,4,4,0,1,3,1,2,2,2,2,2,2,1,1,2,2,2,1,4,2,2,2,2,1,1,2,2,2,3,0,1,2
0.734945282,1,28,2,1,2,1,1,0,1,1,0,1,4,4,4,2,0,2,3,0,1,1,2,2,2,2,2,2,2,2,5,2,3,2,2,2,2,1,2,2,2,1,3,0,1,2
0.309703552,1,62,1,1,2,1,1,0,1,0,0,1,4,4,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,1,2,2,2,2,1,0,1,2
0.420757016,1,65,2,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,9,,4,1,2,2,2,2,2,2,2,2,3,0,2,2
1.36148465,1,44,1,1,2,1,0,0,0,0,0,0,4,2,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,8,,5,1,2,2,2,2,2,1,2,2,3,0,2,2
0.954727386,2,16,2,2,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,4,1,1,1,2,2,2,2,2,2,2,2,5,1,1,2
0.376792432,2,68,1,5,1,2,1,0,1,1,0,1,2,4,4,4,0,4,3,0,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,1,2
0.556936254,1,38,2,2,2,2,1,0,1,1,1,0,4,4,4,4,0,4,3,0,1,2,2,2,2,2,2,1,2,1,5,1,2,2,2,2,2,2,2,2,2,2,4,1,1,1
0.936618819,1,45,2,1,1,1,1,0,1,1,0,0,4,1,4,4,0,2,3,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,4,0,2,2
1.187211599,1,41,2,4,1,1,1,0,1,1,0,1,2,1,4,4,0,2,3,1,1,2,2,2,2,2,2,2,2,2,7,,1,1,2,2,2,1,1,1,2,2,5,1,1,1
1.52350968,2,45,1,2,1,1,1,0,1,0,1,1,4,4,4,4,0,4,3,0,1,1,2,2,2,2,2,2,2,2,5,1,2,2,2,2,1,2,2,2,2,2,1,0,1,2
0.220554129,1,69,2,1,2,1,1,0,1,1,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,4,0,1,2
1.920945013,2,16,2,2,2,2,1,0,1,0,1,0,4,4,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,4,1,2,2
0.834886338,1,70,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,8,,5,2,2,2,2,2,2,2,2,2,3,0,1,2
2.423581443,1,49,1,1,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4,1,1,2
0.280030871,1,73,2,5,2,1,0,0,0,0,0,0,4,2,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,0,1,2
0.509924489,2,25,2,3,1,2,1,0,1,1,0,0,2,4,4,4,0,1,3,1,1,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,1,1,2,2,2,5,0,1,2
1.265975478,2,55,1,1,1,1,1,0,1,0,1,0,4,2,4,2,0,4,3,0,2,2,2,1,2,1,2,2,2,2,4,1,4,2,2,2,2,2,2,1,2,1,4,0,1,2
1.244345565,1,36,2,4,2,1,1,0,1,1,1,1,4,4,4,4,0,1,1,1,1,1,2,2,2,2,2,2,2,1,5,2,2,2,1,1,2,1,2,2,2,2,6,1,1,1
0.330628573,2,76,2,3,2,1,1,0,1,0,0,1,4,3,4,4,0,2,3,0,2,1,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,1,2,1,2,2,1,0,1,2
2.03354429,2,29,2,3,1,2,1,0,1,0,1,0,1,4,4,4,0,4,3,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,4,1,1,1
1.30921494,2,27,2,4,1,2,1,0,1,0,0,1,2,4,4,4,0,1,3,1,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,1,1,2,2,2,2,0,1,2
1.79257401,1,31,1,3,2,1,1,0,1,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,1,5,1,3,1,2,2,2,2,2,2,2,2,4,0,1,2
1.263761258,2,31,2,5,1,2,1,0,1,1,0,0,2,4,4,4,0,2,3,0,1,2,2,2,2,2,2,2,2,2,7,,1,2,2,2,2,1,1,2,2,2,4,1,1,1
0.71117877,1,46,2,1,1,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,6,1,4,1,2,2,2,2,2,2,2,2,4,0,1,2
0.344527179,2,52,2,5,2,2,1,0,1,1,0,1,4,1,1,1,0,2,1,1,1,1,1,1,2,2,2,2,2,2,1,3,4,2,1,1,2,1,2,1,1,1,8,1,1,1
1.469382793,1,21,2,5,2,2,1,0,1,1,0,0,4,4,4,4,1,4,3,0,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,8,1,1,1
1.623447924,1,40,2,2,1,1,1,0,1,0,1,1,4,4,4,2,0,2,3,0,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,1
0.288446927,2,63,1,3,1,1,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,1,1,1,2,2,2,3,0,2,2
0.785093558,1,84,1,3,2,1,0,0,0,0,0,0,4,2,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,2,2,2,2,2,2,2,1,2,2,3,0,2,2
0.581043916,1,46,1,1,1,2,0,0,0,0,1,0,2,2,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,3,2,5,2,2,2,2,1,1,1,2,2,4,0,2,2
2.844506358,1,23,2,2,2,2,1,0,1,1,1,1,4,4,4,4,0,4,3,0,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,4,1,1,1
1.210835211,1,33,2,3,2,1,1,0,1,1,1,1,4,4,4,4,0,2,1,1,1,1,2,2,2,2,2,2,2,1,5,2,4,2,1,1,1,1,2,2,2,2,4,0,1,2
0.183241411,2,38,2,5,1,1,1,0,1,1,1,1,1,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,3,4,2,1,1,2,1,1,2,2,2,1,1,1,1
0.504348915,2,25,2,3,1,2,1,1,1,1,0,0,1,4,4,4,1,1,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,1,2,2,2,4,1,1,1
1.331627187,1,26,2,1,2,1,1,0,1,1,1,0,4,1,4,2,0,4,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,5,1,1,2
0.664930751,2,18,2,4,2,1,0,0,0,0,0,0,4,4,4,4,0,5,3,0,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,2,2,2,2,7,1,1,1
0.183241411,2,72,1,4,2,2,1,0,1,0,0,1,1,4,4,4,0,1,3,1,2,1,2,2,2,2,2,2,2,2,3,2,4,2,2,2,2,1,1,2,2,2,4,0,1,2
0.208721584,1,85,1,1,2,1,0,0,0,0,0,0,4,3,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,8,,1,2,2,2,2,2,2,1,2,2,7,0,2,2
1.199187138,1,50,2,5,1,2,1,0,1,1,1,1,4,4,4,1,0,2,1,1,1,1,1,2,2,1,1,2,1,2,4,2,2,2,2,1,2,1,2,2,2,1,4,1,1,1
0.868403202,2,22,2,3,1,2,1,1,1,1,1,1,1,4,4,4,1,1,2,1,1,1,1,2,1,2,1,1,2,2,3,1,1,2,1,2,2,1,1,2,2,2,3,1,1,1
0.284760285,2,75,2,1,2,2,1,0,1,1,0,1,4,4,4,4,1,2,3,0,2,1,2,2,2,2,2,2,2,2,9,,6,2,2,2,2,1,2,2,2,2,6,0,1,2
1.347560817,1,30,2,1,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,9,,6,2,2,2,2,2,2,2,2,2,8,1,1,1
0.183241411,1,69,1,1,2,1,1,0,1,0,0,1,4,1,4,4,0,4,3,1,2,1,2,2,2,2,2,2,2,2,9,,1,2,2,2,2,2,2,1,2,2,4,0,2,2
0.340734079,1,87,2,5,2,1,1,0,1,0,0,0,4,4,1,4,0,4,3,1,2,2,2,2,2,2,2,2,2,2,8,,5,2,2,2,2,2,2,2,1,2,8,0,2,2
0.696644879,1,57,2,4,1,2,1,0,1,0,1,1,4,4,4,4,0,2,3,0,2,1,2,1,2,1,1,1,2,2,2,1,4,2,2,2,2,1,2,2,2,2,4,0,1,2
1.664351932,1,64,1,2,2,1,1,0,1,0,1,0,4,1,4,4,0,4,3,1,2,2,2,2,2,2,1,2,2,2,7,,1,2,2,2,2,2,2,1,2,2,5,0,2,2
1.185318802,2,49,1,2,1,1,1,0,1,0,1,1,4,4,4,4,0,1,3,1,2,2,1,1,2,2,2,2,1,1,5,1,1,1,2,2,2,1,2,2,2,2,4,0,2,2
0.183241411,1,57,2,5,2,1,1,0,1,0,0,0,4,4,1,4,0,1,3,1,1,2,2,2,2,2,2,2,2,2,5,1,1,1,2,2,2,1,2,2,1,2,4,1,1,1
0.291910979,2,67,1,5,2,1,1,0,1,1,1,0,4,4,4,2,0,4,2,0,2,2,2,2,2,2,1,2,2,1,7,,4,1,2,1,2,2,2,2,2,1,3,0,1,2
0.915018395,2,44,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,8,,2,2,2,1,1,1,1,1,2,2,5,0,1,2
0.413411749,1,71,1,5,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,3,0,2,2
0.807495255,2,64,1,3,1,1,1,0,1,0,0,0,4,3,4,2,0,4,3,0,2,2,2,2,2,2,2,2,2,2,8,,1,2,2,2,2,2,2,1,2,1,3,0,2,2
2.403263982,1,42,2,4,2,2,1,0,1,0,1,1,4,4,4,4,0,2,3,0,2,2,1,2,2,2,1,2,2,2,5,1,1,2,2,2,2,1,2,2,2,2,4,0,1,2
1.026279457,2,57,1,2,1,2,1,0,1,0,0,0,4,1,4,2,0,2,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,5,0,1,2
0.932816926,1,32,2,2,2,1,1,0,1,0,0,1,4,4,4,4,0,2,3,0,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,4,1,1,1
0.956397582,1,28,2,5,2,2,1,0,1,1,0,0,4,4,4,4,1,1,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,3,1,1,2
0.85125034,2,42,2,5,1,1,1,0,1,1,0,0,2,4,4,1,0,4,2,1,1,2,2,2,2,2,2,2,2,2,5,1,4,1,2,1,2,2,1,2,2,1,4,0,1,2
1.141392757,2,37,2,4,1,1,1,0,1,1,1,1,1,4,4,4,1,4,1,1,1,1,2,1,2,1,2,2,2,2,6,3,4,2,2,1,2,2,1,2,2,2,3,1,1,1
0.183241411,1,79,3,3,2,2,1,0,1,0,0,0,1,4,3,4,0,4,3,1,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,1,2,1,2,3,0,1,2
0.913122074,2,26,2,2,2,1,1,1,1,1,1,1,1,4,4,4,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,4,2,1,1,1,1,1,2,2,2,3,1,1,1
1.218114746,2,43,1,1,1,1,1,0,1,1,0,1,4,1,4,4,0,1,3,1,1,1,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,1,2,1,2,2,5,0,1,2
0.933386274,1,55,2,2,1,1,1,0,1,0,1,0,1,4,4,4,0,4,3,1,2,2,2,1,2,2,1,1,2,1,3,2,1,2,2,2,2,2,1,2,2,2,3,0,1,2
2.752018298,2,15,2,5,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,1,2,1
1.346418398,1,25,2,1,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,1,1,2,1,7,,1,2,2,2,2,1,2,2,2,2,4,0,1,2
0.491944517,1,21,2,5,2,1,1,0,1,0,0,1,4,4,4,4,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,5,1,1,1
1.237445929,1,46,2,5,1,2,1,0,1,1,0,1,1,4,4,4,1,4,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,3,1,1,1
0.702611642,1,73,1,2,2,2,1,0,1,0,1,0,4,4,4,4,0,2,2,0,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,3,0,2,2
0.551622811,1,55,1,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,1,1,2,2,2,2,2,2,2,2,4,0,2,2
0.84346077,2,48,1,3,1,1,1,0,1,1,1,0,4,4,4,4,0,1,1,1,1,2,2,2,2,2,2,2,2,1,3,1,3,1,1,1,1,1,2,2,2,2,3,0,1,2
0.989956743,1,52,2,1,1,2,1,0,1,0,0,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,6,0,1,2
1.175455528,1,61,1,3,1,2,0,0,0,0,0,0,2,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,2,1,5,1,2,2,2,1,1,2,2,2,2,0,1,2
0.73070886,1,17,2,2,2,2,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,2,2,2,2,2,2,2,5,1,1,1
1.765509533,1,33,2,2,2,1,1,0,1,0,0,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,1,2,2,2,2,5,1,1,1
0.494978372,1,45,2,5,2,2,1,0,1,1,0,0,4,4,4,4,0,4,1,1,1,2,2,2,2,2,2,2,2,2,6,2,3,2,1,2,2,2,2,2,2,2,6,1,1,1
0.779656255,2,66,2,2,1,1,1,0,1,0,1,0,1,4,3,4,0,4,3,1,1,2,2,2,2,2,2,2,1,1,3,1,5,2,2,2,2,2,1,2,1,2,2,0,1,2
3.115103982,2,17,2,3,2,1,1,0,1,0,0,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,5,1,1,1
1.161450486,1,75,1,4,2,1,1,0,1,0,0,0,4,1,4,4,0,4,3,1,2,2,2,2,2,2,2,2,2,2,7,,3,2,2,2,2,2,2,1,2,2,3,0,2,2
2.426249519,1,42,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,8,,1,2,2,2,2,2,2,2,2,2,1,0,1,2
1.143658298,2,41,1,3,1,1,1,0,1,0,1,1,4,4,4,4,0,1,3,1,1,1,1,1,2,2,2,2,2,2,1,1,4,1,2,2,1,1,2,2,2,2,4,1,1,1
2.94820247,2,37,2,2,1,1,1,0,1,1,1,1,4,4,4,2,1,4,1,1,1,1,1,1,2,1,1,1,2,1,3,1,3,2,1,1,2,2,2,2,2,1,4,1,1,1
0.733673522,1,55,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,9,,1,1,2,2,2,2,2,2,2,2,4,0,2,2
0.602264091,1,60,2,5,1,2,1,0,1,1,1,0,1,4,4,4,1,3,3,1,1,2,2,2,2,2,2,2,1,2,3,1,1,2,2,2,2,1,1,2,2,2,4,1,1,1
0.558033514,2,63,2,1,1,1,1,0,1,1,0,0,4,1,4,4,0,4,3,1,1,2,2,2,2,2,2,2,2,2,7,,2,2,2,2,2,2,2,1,2,2,4,1,1,1
0.25283442,2,44,2,3,1,2,1,0,1,1,0,0,1,4,4,4,0,1,3,1,1,2,2,2,2,2,2,2,2,2,5,1,1,2,2,2,2,1,1,2,2,2,4,0,1,2
0.501410489,2,65,1,2,1,2,0,0,0,0,1,0,2,3,4,4,0,1,3,0,2,2,2,2,2,2,1,2,2,1,7,,4,2,2,2,2,1,1,1,2,2,6,0,1,2
0.395989908,1,83,1,1,1,1,1,0,1,0,0,0,4,2,2,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,5,2,2,2,2,2,2,1,1,2,4,0,1,2
0.301132046,1,60,2,5,2,2,1,0,1,1,0,1,1,4,1,4,0,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,1,1,2,1,2,3,1,1,1
0.183241411,1,33,2,3,2,1,1,0,1,0,0,1,4,4,4,4,0,1,3,1,1,1,2,2,2,2,2,2,2,2,4,1,1,2,2,2,2,1,2,2,2,2,5,1,1,1
1.851590988,2,60,2,2,2,1,1,0,1,1,1,0,2,1,4,4,0,2,3,1,1,2,2,2,2,2,2,2,2,1,7,,1,1,2,2,2,1,1,1,2,2,5,0,2,2
0.183241411,1,62,1,1,2,1,1,0,1,0,1,0,4,1,4,4,0,1,3,1,2,2,2,2,2,2,2,1,2,1,7,,1,1,2,2,2,1,2,1,2,2,4,0,1,2
0.626164753,1,73,1,1,2,1,1,0,1,1,0,0,3,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,8,,5,1,2,2,2,2,1,2,2,2,3,0,1,2
0.360220091,1,47,2,4,2,2,1,0,1,1,1,0,4,4,4,4,0,2,2,1,1,2,2,2,2,2,2,2,2,1,4,1,4,2,1,2,2,1,2,2,2,2,4,0,1,2
1.316487015,1,19,2,3,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,5,1,1,1
0.183241411,1,70,2,4,2,1,1,0,1,0,0,1,4,4,4,4,0,1,3,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,4,0,1,2
0.646737364,2,79,1,2,2,1,1,0,1,0,0,0,4,1,4,2,0,2,3,1,2,2,2,2,2,2,2,2,2,2,7,,1,2,2,2,2,1,2,1,2,1,3,0,1,2
1.588354165,2,37,1,5,1,1,1,0,1,1,1,0,4,4,4,4,0,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,4,1,1,1
2.071840875,1,45,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,1,2,1,5,1,2,2,2,2,2,1,2,2,2,2,4,0,2,2
1.5151746,1,49,2,3,2,1,1,0,1,0,1,0,4,4,4,4,0,2,3,0,2,2,2,2,2,2,2,2,2,1,5,2,4,1,2,2,2,1,2,2,2,2,5,0,1,2
0.883773506,1,29,2,1,2,1,1,0,1,0,0,1,4,4,4,4,0,4,3,1,1,1,2,2,2,2,2,2,2,2,3,1,3,1,2,2,2,2,2,2,2,2,2,0,1,2
1.796747756,1,26,2,2,2,1,1,0,1,1,0,0,1,3,4,4,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,1,1,2,2,4,1,1,2
1.19914168,1,30,2,5,1,2,1,1,1,1,0,1,1,4,4,4,1,1,3,1,1,1,2,2,2,2,2,2,2,2,1,3,4,2,2,2,2,1,1,2,2,2,1,1,1,1
2.782188231,2,32,2,2,1,2,1,0,1,1,1,0,1,4,4,4,1,4,3,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,4,1,1,1
2.143691294,2,29,2,5,1,1,1,0,1,1,1,0,1,4,4,4,0,1,2,1,1,2,2,2,2,1,2,2,2,1,3,1,1,2,1,2,2,1,1,2,2,2,6,1,1,1
0.588820169,1,69,2,3,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,2,2,2,2,1,2,1,2,1,5,2,2,2,2,2,2,2,2,2,3,0,2,2
1.161450486,1,89,1,5,2,2,0,0,0,0,0,0,4,2,4,4,0,4,3,0,2,2,2,2,2,2,2,2,2,2,7,,1,2,2,2,2,2,2,1,2,2,7,0,2,3
0.183241411,2,76,1,1,2,1,1,0,1,0,0,0,4,1,4,4,0,1,3,1,2,2,2,2,2,2,2,2,2,2,7,,6,2,2,2,2,1,2,1,2,2,6,0,1,2
0.183241411,1,21,2,2,1,1,1,0,1,0,1,0,2,4,4,4,0,1,3,1,1,2,2,2,2,2,1,2,2,1,5,1,1,1,2,2,2,1,1,2,2,2,4,1,2,1
