"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin8","fin9a","fin9b","fin10","fin17a","fin17c","fin18","fin19","fin20","fin22a","fin22b","fin22d","fin22e","fin22f","fin23","fin24","fin24a","fin24b","fin24c","fin25e1","fin25e2","fin25e4","fin26a","fin26b","fh1","fh2","fh2a","fin30","fin32","fin37","fin38","fin42","fin45","internet_use","con1","con9","con11","con12","con14","con17","con18","con20","con21","con23","con24","con25"
2024,"Sri Lanka","LKA","South Asia",17109247,194004962,0.317886147774563,1,71,2,4,2,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,3,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,6,1,2,2,7,2,2,2,2,2,2,2,2,2,2,8,0,2,2,2,4,2,2,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,166197563,1.28918873015494,2,55,1,3,1,1,0,0,0,0,1,0,4,4,4,2,0,2,2,0,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,4,2,2,2,4,2,2,2,1,2,1,2,2,2,1,4,0,1,1,1,3,1,3,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,120204415,1.64436584381141,1,33,2,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,161143533,0.826823498616235,1,65,1,1,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,4,2,2,2,6,2,2,2,2,2,2,2,2,2,2,4,0,2,2,1,2,2,4,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,200375214,0.389374007882312,2,66,2,5,1,2,1,0,1,1,0,0,4,4,4,4,1,2,3,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,6,2,3,2,2,1,4,2,2,2,2,2,1,2,2,2,2,7,1,1,1,1,1,1,2,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,188205610,1.14941584905942,1,47,2,2,2,1,1,0,1,1,1,0,4,4,4,1,0,1,3,1,1,1,2,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,1,4,0,1,1,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,113712989,0.351230373782839,2,27,2,1,1,1,1,0,1,0,0,1,4,4,4,4,0,1,3,1,2,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,1,2,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,189012352,0.183241410734857,1,66,2,2,1,2,1,0,1,0,1,1,2,1,4,4,0,1,3,1,1,2,2,4,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,4,2,2,2,2,2,1,1,1,2,2,4,1,1,1,1,1,1,1,2,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,163486004,0.535339126355996,1,42,2,4,1,2,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,3,1,1,1,2,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,128964148,0.183241410734857,1,82,2,4,2,1,1,0,1,0,1,1,4,4,1,4,0,2,3,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,5,1,5,2,2,2,4,2,2,2,2,2,1,2,2,1,2,3,0,1,2,1,1,2,2,8,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,149219592,0.863259438304314,2,69,2,2,1,2,0,0,0,0,0,0,4,4,4,4,0,2,3,0,2,2,2,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,3,0,1,2,1,1,2,1,2,2,1,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,204763500,0.183241410734857,1,84,1,5,2,1,1,0,1,0,1,1,4,2,4,4,0,1,3,1,2,2,2,3,3,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,4,2,2,2,2,1,1,2,1,2,2,1,0,1,1,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,181155147,0.883773506377847,1,32,2,1,2,1,1,0,1,0,1,0,4,4,4,4,0,4,2,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,4,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,4,0,1,2,1,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,161604883,0.917091902848898,1,64,2,2,1,2,1,0,1,0,0,0,2,4,4,4,0,2,3,1,2,2,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,2,2,4,1,2,2,2,2,1,1,2,2,2,3,0,1,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,192320116,0.269454484236905,1,39,2,5,1,2,1,0,1,1,0,0,4,4,4,4,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,2,1,1,4,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,171146173,0.290559195131483,2,77,1,1,1,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,2,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,4,0,2,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,178655716,0.414124082178169,2,31,2,4,1,2,1,0,1,0,1,1,4,4,4,4,0,4,2,0,1,2,2,4,3,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,4,2,2,1,2,2,2,2,2,2,2,4,0,1,2,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,136603908,0.580059732474223,1,64,1,2,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,0,2,2,1,2,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,126872272,0.183241410734857,1,60,2,3,1,2,1,0,1,0,0,0,4,4,4,4,0,4,3,0,1,2,2,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,7,1,2,2,1,1,2,2,1,2,2,2,2,1
2024,"Sri Lanka","LKA","South Asia",17109247,197622232,0.83729416044303,1,47,1,4,1,1,1,0,1,0,1,1,4,4,4,4,0,1,1,1,2,2,2,3,3,1,2,1,2,1,1,2,2,2,1,1,2,2,1,2,3,3,1,2,2,2,4,2,2,1,1,1,1,2,2,2,2,5,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,201346988,0.84239666223885,2,37,2,4,1,1,1,1,1,1,1,1,1,4,1,1,0,1,3,1,1,1,1,2,3,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,5,2,4,2,2,2,3,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,135935895,1.10583322366676,1,57,2,4,2,2,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,5,1,4,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,144089346,1.38869324079643,2,55,1,2,1,1,1,0,1,0,1,0,4,4,4,4,0,1,3,1,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,157201867,1.51489357184935,1,46,2,1,2,1,1,0,1,0,1,1,4,4,4,2,0,2,3,0,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,4,2,2,2,4,2,2,2,2,1,1,2,2,2,1,4,0,1,1,2,1,1,1,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,202126074,1.21771775248745,1,54,2,1,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,7,1,5,1,2,2,4,2,2,2,2,2,2,2,2,2,2,5,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,182971521,0.593984861639624,1,81,2,1,2,2,1,0,1,0,0,1,4,1,4,4,0,2,3,1,2,2,2,2,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,9,2,6,1,2,2,4,2,2,2,2,2,1,2,1,2,2,6,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,149701211,1.79257401039518,1,34,1,1,1,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,1,4,4,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,4,2,2,1,2,2,4,2,2,2,2,2,1,2,2,2,2,2,0,1,2,1,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,207990502,0.510669724797282,2,61,2,4,2,2,1,0,1,0,0,0,4,2,4,4,0,4,3,0,2,2,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,2,2,2,1,2,2,3,0,1,2,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,127617302,0.696870291514489,1,75,1,3,2,2,1,0,1,0,1,0,4,4,4,4,0,4,2,0,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,4,2,2,1,2,2,2,2,2,2,2,1,0,2,2,1,1,1,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,162146069,0.926081565644789,1,62,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,4,1,5,2,2,2,4,2,2,2,2,2,1,2,2,2,2,3,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,117947112,2.37588502472912,2,16,2,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,1,1,1,2,1,1,2,1,1,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,133387258,1.44909452112682,1,54,1,3,1,1,1,0,1,0,1,0,1,4,4,4,0,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,7,1,3,1,2,2,4,2,2,2,2,2,1,1,2,2,2,3,0,1,2,2,1,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,138547737,0.183241410734857,1,38,2,1,2,1,1,0,1,0,1,0,4,1,4,4,0,2,3,1,2,2,2,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,7,1,1,1,2,2,4,2,2,2,2,2,1,2,1,2,2,4,1,1,1,2,1,1,2,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,133097075,2.08185636106857,2,20,2,4,2,1,1,0,1,1,1,1,4,4,4,4,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,4,1,1,2,1,1,4,2,2,1,2,2,1,2,2,2,2,4,1,1,1,2,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,209614281,0.5032370102345,1,76,2,1,2,1,1,0,1,0,1,0,4,4,4,4,0,4,2,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,8,1,5,1,2,2,4,2,2,2,1,1,2,2,2,2,2,1,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,149635056,1.47503021894558,1,33,2,3,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,0,1,2,1,1,1,1,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,188837065,0.183241410734857,2,65,2,5,2,2,1,0,1,1,0,1,4,4,4,4,0,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,4,2,2,1,1,2,1,2,2,2,2,3,0,1,1,1,1,1,1,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,179630165,0.272760025203666,2,69,2,4,1,1,1,0,1,0,1,0,4,4,4,2,0,2,3,0,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,6,1,4,1,2,2,4,2,2,2,2,2,1,2,2,2,1,4,0,1,2,2,2,2,2,2,2,2,2,3,2
2024,"Sri Lanka","LKA","South Asia",17109247,142769955,0.282644381907192,1,65,2,5,2,1,1,0,1,0,0,0,4,4,1,4,0,4,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,4,2,2,2,2,2,2,2,2,1,2,7,0,1,2,2,1,2,8,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,167133886,0.183241410734857,1,74,2,5,2,2,1,0,1,0,0,0,4,4,1,4,0,2,3,1,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,6,1,2,2,4,2,2,2,2,2,1,2,2,1,2,3,0,1,2,2,1,2,2,2,2,1,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,137947691,0.331563060806408,1,32,2,2,2,1,1,0,1,0,0,0,4,4,4,4,0,1,3,1,2,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,1,2,2,1,1,4,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,192312639,0.795383848820545,1,16,2,2,2,1,1,0,1,0,0,0,4,4,4,4,0,4,2,0,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,2,2,2,2,2,2,4,1,1,1,2,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,143450716,1.01978983635797,1,17,2,5,2,1,1,0,1,0,0,1,4,4,4,4,0,4,1,1,2,2,2,2,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,1,2,2,4,2,1,2,1,2,2,2,2,2,2,5,1,1,1,2,1,1,1,1,1,2,2,2,1
2024,"Sri Lanka","LKA","South Asia",17109247,159083980,0.81151433212681,2,63,2,3,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,0,1,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,195255182,0.206120283310274,1,55,2,5,1,2,1,0,1,1,1,0,1,4,4,4,1,2,3,1,1,2,1,3,3,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,4,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,119622170,0.907696446934892,1,39,2,3,1,1,1,0,1,1,1,1,4,1,4,2,0,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,4,2,2,2,1,2,1,2,1,2,1,5,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,184996873,2.02553903551205,1,38,2,2,2,2,1,0,1,0,1,0,4,1,4,4,0,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,1,1,2,2,4,2,2,2,1,2,1,2,1,2,2,5,1,2,1,2,1,1,2,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,164272818,0.473223859675575,1,78,2,5,2,2,1,0,1,1,0,0,4,4,1,4,0,4,3,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,5,2,2,2,2,2,2,2,2,1,2,3,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,121398934,0.818169843736896,2,100,1,3,1,1,1,1,1,1,1,1,4,1,4,2,0,1,3,1,2,1,1,4,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,8,1,5,1,2,2,4,2,2,2,2,2,1,2,1,2,1,2,0,1,2,1,1,2,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,175306087,1.13780254306583,1,23,1,4,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,0,1,1,2,1,1,2,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,140211427,0.855320490753229,2,60,1,4,1,1,1,0,1,1,1,0,2,4,4,2,0,2,3,0,1,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,5,1,3,1,2,2,4,2,2,2,2,2,1,1,2,2,1,3,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,169756308,0.552936528884614,2,20,2,5,2,2,1,0,1,1,1,1,4,4,4,4,0,2,2,1,1,1,2,3,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,1,2,1,2,1,2,2,2,2,3,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,166886065,0.594348467439734,1,46,2,2,2,2,1,0,1,0,0,0,4,1,4,4,0,4,3,1,2,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,1,2,2,2,4,2,2,2,2,2,2,2,1,2,2,5,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,159571918,1.1317633453212,2,44,2,5,1,1,1,0,1,0,1,1,1,4,4,2,0,1,3,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,4,2,2,2,4,2,2,2,2,2,1,1,2,2,1,4,1,1,1,1,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,204144450,0.813944096316596,1,42,2,2,2,1,1,0,1,0,1,0,4,4,4,4,0,3,3,0,1,2,1,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,5,1,2,2,1,1,1,2,2,2,2,2,2,1
2024,"Sri Lanka","LKA","South Asia",17109247,120993174,0.573207379802783,2,61,2,4,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,0,1,2,1,1,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,139619438,0.372501402540621,1,35,2,2,2,1,1,0,1,1,1,1,4,4,4,4,0,4,3,0,2,1,1,3,3,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,4,1,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,0,2,2,1,2,1,1,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,159022022,0.77595222811122,1,38,2,5,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,4,0,1,1,1,1,1,2,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,160066688,2.24835430860664,1,52,2,4,1,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,128558182,0.499355654556397,1,63,1,1,1,1,1,0,1,0,0,0,4,2,4,4,0,1,3,1,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,2,2,2,2,2,1,2,1,2,2,4,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,177021803,0.304296975149167,1,62,1,3,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,1,4,2,2,2,6,2,2,2,2,2,2,2,2,2,2,1,0,2,2,1,1,2,4,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,117327553,1.44151879259249,2,39,2,4,2,1,1,0,1,0,1,0,1,4,4,4,0,4,3,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,6,1,1,1,1,1,1,4,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,136905698,2.00072258590361,1,49,2,3,2,2,1,0,1,1,1,0,4,1,4,4,1,4,3,1,1,2,1,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,1,1,2,1,4,2,2,2,2,2,2,2,1,2,2,5,0,1,1,8,1,1,1,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,137703649,0.340734079141932,1,68,2,2,1,1,1,0,1,0,0,1,4,1,4,4,0,4,3,1,2,2,1,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,1,2,2,2,2,4,2,2,2,2,2,2,2,1,2,2,3,0,1,2,1,1,2,8,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,206938767,0.696423208032322,2,18,2,1,2,1,1,0,1,0,0,1,4,4,4,4,0,1,3,1,2,2,1,2,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,4,2,2,2,2,2,1,2,2,2,2,4,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,116503612,0.599322498435842,2,64,2,3,2,1,1,0,1,1,0,0,4,4,3,4,1,2,3,0,1,1,1,3,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,1,1,4,2,2,2,2,1,1,2,2,1,2,3,0,1,1,1,1,1,1,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,205939691,0.479102222887198,1,54,2,5,1,1,1,0,1,1,1,1,4,1,4,4,0,1,3,1,1,1,1,3,3,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,4,3,4,1,2,2,4,2,2,2,2,2,1,2,1,2,2,3,0,1,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,161425370,0.245882725823084,1,28,2,5,1,2,1,0,1,1,1,0,4,4,4,4,1,4,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,5,2,2,2,1,1,4,2,2,1,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,2,2,2,1,1
2024,"Sri Lanka","LKA","South Asia",17109247,146137520,0.190032808408614,1,74,1,2,2,1,1,0,1,0,1,0,4,4,4,4,0,2,2,0,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,2,6,2,2,2,6,2,2,2,1,1,1,2,2,2,2,4,0,1,2,2,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,167155407,0.183241410734857,1,67,2,5,2,1,1,0,1,0,0,0,4,4,4,4,0,2,3,0,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,4,2,2,2,2,1,1,2,2,2,2,3,1,1,1,2,1,2,2,2,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,141280750,0.793628220391706,2,96,1,1,2,1,0,0,0,0,0,0,4,4,4,4,0,3,3,0,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,3,0,2,2,1,1,2,3,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,199544553,3.11510398249258,2,37,1,1,1,1,1,0,1,1,1,1,2,1,4,4,0,1,3,1,1,1,1,3,2,2,2,1,3,2,1,2,2,2,2,1,1,2,1,1,4,1,1,1,2,2,4,2,1,2,2,2,1,1,1,2,2,4,0,1,2,1,1,2,1,1,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,154599586,0.552161887193902,2,43,2,3,2,1,1,0,1,0,1,1,4,4,4,4,0,1,3,1,2,2,1,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,4,1,5,2,2,2,4,2,2,2,2,1,1,2,2,2,2,2,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,198625342,0.438689711917041,1,43,2,4,2,2,1,0,1,0,1,1,4,4,4,4,0,2,3,0,2,2,2,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,5,1,3,2,2,2,4,2,2,2,2,2,1,2,2,2,2,4,1,1,1,2,1,1,1,1,2,2,2,1,2
2024,"Sri Lanka","LKA","South Asia",17109247,205391717,1.81968713897752,1,43,1,4,1,1,1,0,1,0,1,0,4,4,4,2,0,1,3,1,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,5,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,1,4,0,2,2,1,1,2,2,2,2,2,2,2,2
2024,"Sri Lanka","LKA","South Asia",17109247,118143868,0.183241410734857,1,76,1,3,2,1,1,0,1,0,0,0,4,4,4,4,0,4,3,0,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,6,2,2,2,4,2,2,2,2,2,2,2,2,2,2,7,0,1,1,1,1,1,2,2,2,2,2,2,2
